DATE,wait_time,HOLIDAYPX,HOLIDAY,HOLIDAYM,AKHOURS,AKHOURSEMH,AKEMHMORN,AKEMHEVE,inSession,inSession_Florida,inSession_sqrt_WDW,WDWTICKETSEASON,WDWevent,AKevent,WDWMAXTEMP,WDWMINTEMP
10/7/2017,41.81818182,3,0,2,12.5,13.5,1,0,84,100,89,regular,0,0,90.58,77.83
10/8/2017,54.25438596,2,0,2,12,12,0,0,67,75,64,regular,0,0,89.63,76.98
10/9/2017,46.4351145,0,1,0,12.5,13.5,1,0,67,75,64,regular,0,0,89.87,76.73
10/10/2017,58.79464286,2,0,2,12,12,0,0,87,86,90,regular,0,0,90.1,76.11
10/11/2017,38.14529915,3,0,0,12,12,0,0,89,86,94,regular,0,0,88.1,73.5
10/12/2017,61.14782609,0,1,0,12,12,0,0,88,86,94,regular,0,0,85.84,70.97
10/13/2017,44.73684211,5,0,0,12,12,0,0,83,86,91,peak,0,0,85.91,74.34
10/14/2017,36.4,6,0,0,12.5,13.5,1,0,83,86,91,peak,0,0,86.02,74.85
10/15/2017,47.67256637,7,0,0,12,12,0,0,84,66,80,peak,0,0,88.09,73.09
10/16/2017,51.31060606,8,0,0,12,13,1,0,84,66,80,regular,0,0,88.57,73.9
10/17/2017,50.30555556,9,0,0,11.5,11.5,0,0,93,97,98,regular,0,0,80.03,71.89
10/18/2017,41.36607143,10,0,0,11.5,11.5,0,0,93,100,99,regular,0,0,80.8,70.57
10/19/2017,57.22222222,0,1,0,12,12,0,0,81,100,93,regular,0,0,85.52,70.1
10/20/2017,58.76923077,0,1,0,12,12,0,0,74,68,80,peak,0,0,84.39,71.63
10/21/2017,39.96153846,11,0,0,12.5,13.5,1,0,74,68,80,peak,0,0,84.55,71.36
10/22/2017,33.27586207,10,0,0,12,12,0,0,90,100,99,peak,0,0,87.62,73.18
10/23/2017,38.27559055,9,0,0,12,13,1,0,90,100,99,regular,0,0,84.49,73.9
10/24/2017,34.09649123,8,0,0,11.5,11.5,0,0,93,100,100,regular,0,0,80.35,67.56
10/25/2017,55.42477876,7,0,0,11.5,11.5,0,0,92,100,99,regular,0,0,70.84,56.7
10/26/2017,57.80373832,6,0,0,11.5,11.5,0,0,91,100,99,regular,0,0,72.57,52.49
10/27/2017,36.37037037,0,1,0,11.5,11.5,0,0,83,71,84,peak,0,0,78.28,55.27
10/28/2017,41.37190083,4,0,0,11.5,12.5,1,0,83,71,84,peak,0,0,79.24,60.34
10/29/2017,45.55769231,3,0,0,11,11,0,0,93,100,96,peak,0,0,68.98,52.07
10/30/2017,41.87272727,2,0,0,11,11,0,0,93,100,96,value,0,0,67.61,46.15
10/31/2017,48.34745763,0,1,0,11,12,1,0,95,100,99,value,0,0,74.67,47.55
11/1/2017,29.15454545,2,0,1,11,11,0,0,95,100,99,value,0,0,79.22,58.18
11/2/2017,48.15533981,3,0,0,11,11,0,0,95,100,100,value,0,0,82.13,60.37
11/3/2017,32.40952381,4,0,0,11,11,0,0,90,100,96,regular,0,0,80.64,64.88
11/4/2017,39.91666667,5,0,0,11,12,1,0,90,100,96,regular,0,0,82.52,63.7
11/5/2017,40.36190476,6,0,0,11,11,0,0,93,100,96,regular,0,0,82.1,64.33
11/6/2017,52.76521739,6,0,0,11,12,1,0,93,100,96,regular,0,0,83.22,69.27
11/7/2017,47.08181818,0,1,2,11,11,0,0,84,90,82,regular,0,0,84,65.72
11/8/2017,46.7734375,4,0,2,11,12,1,0,94,100,99,regular,0,0,83.74,63.65
11/9/2017,55.73873874,0,1,2,11,11,0,0,93,100,96,regular,1,0,82.52,65.33
11/10/2017,62.04761905,0,1,2,11,11,0,0,47,39,56,regular,1,0,71.62,62.69
11/11/2017,46.1559633,0,1,2,11,11,0,0,47,39,56,regular,0,0,78.73,61.31
11/12/2017,51.72641509,2,0,2,11,11,0,0,94,100,99,regular,0,0,77.27,69.45
11/13/2017,40.62931034,3,0,0,11,12,1,0,94,100,99,value,0,0,81.27,66.99
11/14/2017,37.68571429,4,0,0,11,11,0,0,96,100,100,value,0,0,78.38,62.01
11/15/2017,42.92523364,5,0,0,11,11,0,0,96,100,100,value,0,0,75.73,57.87
11/16/2017,40.67592593,6,0,0,11,11,0,0,96,100,100,value,0,0,74.79,59.39
11/17/2017,50.63106796,7,0,0,11,11,0,0,95,96,99,regular,0,0,76.84,56.05
11/18/2017,45.73275862,6,0,0,11,12,1,0,95,96,99,regular,1,0,79.12,55.34
11/19/2017,44.08270677,5,0,0,14,14,0,0,57,62,57,peak,1,0,78.55,58.22
11/20/2017,67.72916667,4,0,0,14,15,1,0,57,62,57,peak,0,0,76.34,49.85
11/21/2017,53.24626866,3,0,5,14,14,0,0,56,62,57,peak,0,0,74.1,62.54
11/22/2017,58.7810219,2,0,5,14,14,0,0,12,0,15,peak,0,0,78.62,62.51
11/23/2017,29,0,1,0,14,14,0,0,1,0,0,peak,0,0,74.31,67.12
11/24/2017,52.76515152,2,0,5,14,14,0,0,1,0,0,peak,0,0,67.69,58.4
11/25/2017,43.88811189,3,0,5,14,15,1,0,1,0,0,peak,0,0,73.3,54.11
11/26/2017,35.42592593,4,0,5,11,11,0,0,96,100,100,peak,0,0,74.51,54.44
11/27/2017,33.38738739,5,0,0,11,11,0,0,96,100,100,value,0,0,76.13,52.73
11/28/2017,31,6,0,0,11,11,0,0,96,100,100,value,0,0,80.73,60.83
11/29/2017,38.8362069,7,0,0,11,12,1,0,96,100,100,value,0,0,80.42,65.69
11/30/2017,45.81818182,8,0,0,11,11,0,0,96,100,100,value,0,0,80.39,63.07
12/1/2017,35.7079646,9,0,0,11,11,0,0,94,100,100,regular,0,0,81.38,58.61
12/2/2017,39.432,10,0,0,11,12,1,0,94,100,100,regular,1,0,81.25,59.73
12/3/2017,45.86538462,11,0,0,11,11,0,0,96,100,100,regular,1,0,79.42,59.3
12/4/2017,36.816,12,0,0,11,12,1,0,96,100,100,regular,1,0,77.66,61.4
12/5/2017,33.33944954,13,0,0,11,11,0,0,96,100,100,regular,1,0,81.15,60.53
12/6/2017,18.20952381,14,0,0,11,11,0,0,96,100,100,regular,1,0,82.07,61.87
12/7/2017,47.5,15,0,0,11,11,0,0,96,100,100,regular,1,0,70.62,63.78
12/8/2017,40.99056604,16,0,0,11,11,0,0,95,100,99,regular,1,0,82.63,61.61
12/9/2017,27.36434109,16,0,0,11,12,1,0,95,100,99,regular,1,0,70.54,44.9
12/10/2017,51.01904762,15,0,0,11,11,0,0,95,100,100,regular,0,0,57.34,39.58
12/11/2017,62.96511628,14,0,0,11,12,1,0,95,100,100,regular,0,0,62.29,37.98
12/12/2017,42.36521739,13,0,0,11,11,0,0,95,100,100,regular,0,0,72.54,42.02
12/13/2017,31.55963303,0,1,0,11,11,0,0,94,100,100,regular,0,0,62.47,43.54
12/14/2017,54.28703704,11,0,0,11,11,0,0,94,100,99,regular,0,0,72.31,42.46
12/15/2017,49.99056604,10,0,0,11,11,0,0,92,100,99,regular,0,0,75.78,57.79
12/16/2017,55.6173913,9,0,0,11,12,1,0,92,100,99,regular,0,0,72.01,55.03
12/17/2017,68.81730769,8,0,0,11,11,0,0,79,100,88,regular,0,0,78.48,54.35
12/18/2017,60.03418803,7,0,0,11,12,1,0,79,100,88,regular,0,0,81.57,61.04
12/19/2017,71.04310345,6,0,0,11,11,0,0,77,100,88,regular,0,0,82.06,63.58
12/20/2017,49.47761194,5,0,0,11,11,0,0,72,100,83,regular,0,0,80.45,62.09
12/21/2017,57.6635514,4,0,0,11,11,0,0,59,95,70,peak,0,0,82.01,64.24
12/22/2017,61.99065421,3,0,5,11,11,0,0,34,53,41,peak,0,0,76.05,61.06
12/23/2017,55.625,2,0,5,11,12,1,0,34,53,41,peak,0,0,79.38,59.01
12/24/2017,48.64393939,0,1,0,14,14,0,0,0,0,0,peak,0,0,79.74,60.51
12/25/2017,56.04895105,0,1,5,14,15,1,0,0,0,0,peak,0,0,70.41,54.47
12/26/2017,67.8880597,2,0,5,14,14,0,0,2,0,1,peak,0,0,74.27,50.7
12/27/2017,70.33566434,3,0,5,14,15,1,0,2,0,1,peak,0,0,76.62,56
12/28/2017,73.54477612,4,0,5,14,14,0,0,2,0,1,peak,0,0,68.23,58.83
12/29/2017,62.97744361,3,0,5,14,14,0,0,2,0,1,peak,0,0,58.31,51.12
12/30/2017,60.34532374,2,0,5,14,14,0,0,2,0,1,peak,0,0,64.29,49.19
12/31/2017,45,0,1,0,13,14,1,0,0,0,0,peak,0,0,69.28,44.68
1/1/2018,13.96396396,0,1,5,12,12,0,0,0,0,0,peak,0,0,58.63,42.49
1/2/2018,49.64655172,2,0,5,12,12,0,0,25,0,21,peak,0,0,53.65,43.58
1/3/2018,13.27678571,3,0,0,12,12,0,0,41,0,32,peak,0,0,51.11,36
1/4/2018,82.09090909,4,0,0,12,12,0,0,50,7,43,regular,0,0,52.66,31.38
1/5/2018,59.94017094,5,0,0,12,12,0,0,49,7,43,regular,0,0,54.29,32.83
1/6/2018,42.71653543,6,0,0,12,13,1,0,49,7,43,regular,0,0,56.25,37.29
1/7/2018,43.41509434,7,0,0,11,11,0,0,85,77,88,regular,0,0,65.21,40.96
1/8/2018,51.95967742,8,0,0,11,12,1,0,85,77,88,value,0,0,70.77,49.84
1/9/2018,25.24770642,7,0,0,11,11,0,0,92,100,99,value,0,0,75.15,59.89
1/10/2018,37,6,0,0,11,11,0,0,92,100,99,value,0,0,74.25,65.47
1/11/2018,45.56034483,5,0,0,11,11,0,0,93,100,99,value,0,0,79.82,63.99
1/12/2018,29.44859813,4,0,0,11,11,0,0,88,94,97,regular,0,0,78.26,63.55
1/13/2018,38.92913386,3,0,2,12,13,1,0,88,94,97,regular,0,0,62.49,45.53
1/14/2018,43.92857143,2,0,2,12,12,0,0,1,0,0,regular,0,0,59.77,38.12
1/15/2018,35.92,0,1,0,12,13,1,0,1,0,0,regular,0,0,64.42,44.69
1/16/2018,44.77570093,2,0,2,11,11,0,0,91,100,98,value,0,0,70.54,45.94
1/17/2018,25.61165049,3,0,2,11,11,0,0,95,100,100,value,0,0,68.75,40.72
1/18/2018,25.66666667,4,0,2,11,11,0,0,95,100,100,value,0,0,52.01,27.48
1/19/2018,43.42857143,5,0,0,11,11,0,0,94,71,92,value,0,0,64.04,36.09
